date,restaurant_id,restaurant_name,day_of_week,is_weekend,is_holiday,promo_flag,rain_index,customer_count,avg_ticket_vnd,raw_material_kg,revenue_vnd
2025-10-16,S01,Pho Sunrise,3,0,0,0,0.363,127,74951.0,49.35,9518764.0
2025-10-17,S01,Pho Sunrise,4,0,0,0,0.247,141,80272.0,64.33,11318305.0
2025-10-18,S01,Pho Sunrise,5,1,0,0,0.438,174,90156.0,71.74,15687126.0
2025-10-19,S01,Pho Sunrise,6,1,0,0,0.315,155,84642.0,63.56,13119547.0
2025-10-20,S01,Pho Sunrise,0,0,0,0,0.357,163,85309.0,75.79,13905290.0
2025-10-21,S01,Pho Sunrise,1,0,0,0,0.573,119,82097.0,51.36,9769569.0
2025-10-22,S01,Pho Sunrise,2,0,0,0,0.388,118,80375.0,45.32,9484264.0
2025-10-23,S01,Pho Sunrise,3,0,0,0,0.402,149,84954.0,54.09,12658204.0
2025-10-24,S01,Pho Sunrise,4,0,0,0,0.347,163,80046.0,66.86,13047454.0
2025-10-25,S01,Pho Sunrise,5,1,0,0,0.47,154,85390.0,65.96,13149996.0
2025-10-26,S01,Pho Sunrise,6,1,0,0,0.218,167,80332.0,71.52,13415409.0
2025-10-27,S01,Pho Sunrise,0,0,0,0,0.257,141,82883.0,55.41,11686554.0
2025-10-28,S01,Pho Sunrise,1,0,0,1,0.159,175,81090.0,76.64,14190699.0
2025-10-29,S01,Pho Sunrise,2,0,0,0,0.267,134,89505.0,57.4,11993737.0
2025-10-30,S01,Pho Sunrise,3,0,0,0,0.48,110,84853.0,51.74,9333868.0
2025-10-31,S01,Pho Sunrise,4,0,0,0,0.394,146,88045.0,53.97,12854578.0
2025-11-01,S01,Pho Sunrise,5,1,0,0,0.422,144,89461.0,59.34,12882368.0
2025-11-02,S01,Pho Sunrise,6,1,0,0,0.126,129,84204.0,53.57,10862313.0
2025-11-03,S01,Pho Sunrise,0,0,0,0,0.596,150,84421.0,54.93,12663102.0
2025-11-04,S01,Pho Sunrise,1,0,0,0,0.491,143,88337.0,55.86,12632195.0
2025-11-05,S01,Pho Sunrise,2,0,0,1,0.188,186,79263.0,73.76,14742921.0
2025-11-06,S01,Pho Sunrise,3,0,0,0,0.328,156,85806.0,65.11,13385681.0
2025-11-07,S01,Pho Sunrise,4,0,0,0,0.333,124,82269.0,53.8,10201354.0
2025-11-08,S01,Pho Sunrise,5,1,0,0,0.067,162,83022.0,66.55,13449588.0
2025-11-09,S01,Pho Sunrise,6,1,0,0,0.254,156,87623.0,68.7,13669221.0
2025-11-10,S01,Pho Sunrise,0,0,0,0,0.302,152,82224.0,59.45,12497994.0
2025-11-11,S01,Pho Sunrise,1,0,0,0,0.253,138,85551.0,60.5,11806038.0
2025-11-12,S01,Pho Sunrise,2,0,0,0,0.385,146,86161.0,61.27,12579525.0
2025-11-13,S01,Pho Sunrise,3,0,0,0,0.128,159,88498.0,57.91,14071159.0
2025-11-14,S01,Pho Sunrise,4,0,0,1,0.618,167,86871.0,67.18,14507405.0
2025-11-15,S01,Pho Sunrise,5,1,0,0,0.056,149,88205.0,58.88,13142605.0
2025-11-16,S01,Pho Sunrise,6,1,0,0,0.103,160,84409.0,64.26,13505432.0
2025-11-17,S01,Pho Sunrise,0,0,0,0,0.471,155,85811.0,71.26,13300743.0
2025-11-18,S01,Pho Sunrise,1,0,0,0,0.369,169,89299.0,64.92,15091605.0
2025-11-19,S01,Pho Sunrise,2,0,0,0,0.652,153,85664.0,63.42,13106576.0
2025-11-20,S01,Pho Sunrise,3,0,0,0,0.438,152,84855.0,64.14,12897995.0
2025-11-21,S01,Pho Sunrise,4,0,0,0,0.486,191,78958.0,81.78,15081025.0
2025-11-22,S01,Pho Sunrise,5,1,0,1,0.495,201,87590.0,90.37,17605652.0
2025-11-23,S01,Pho Sunrise,6,1,0,0,0.606,138,90408.0,59.26,12476240.0
2025-11-24,S01,Pho Sunrise,0,0,0,0,0.136,159,85496.0,66.71,13593894.0
2025-11-25,S01,Pho Sunrise,1,0,0,0,0.597,132,88311.0,55.47,11657050.0
2025-11-26,S01,Pho Sunrise,2,0,0,0,0.086,180,76792.0,78.54,13822566.0
2025-11-27,S01,Pho Sunrise,3,0,0,0,0.391,162,88976.0,67.31,14414182.0
2025-11-28,S01,Pho Sunrise,4,0,0,0,0.279,185,86823.0,75.9,16062331.0
2025-11-29,S01,Pho Sunrise,5,1,0,0,0.067,200,79017.0,87.79,15803325.0
2025-11-30,S01,Pho Sunrise,6,1,0,0,0.857,151,84651.0,70.26,12782293.0
2025-12-01,S01,Pho Sunrise,0,0,0,0,0.241,177,85007.0,75.6,15046203.0
2025-12-02,S01,Pho Sunrise,1,0,0,0,0.362,150,85459.0,64.7,12818913.0
2025-12-03,S01,Pho Sunrise,2,0,0,0,0.057,195,86239.0,78.33,16816680.0
2025-12-04,S01,Pho Sunrise,3,0,0,1,0.08,203,83171.0,91.54,16883803.0
2025-12-05,S01,Pho Sunrise,4,0,0,1,0.508,192,85843.0,79.96,16481860.0
2025-12-06,S01,Pho Sunrise,5,1,0,0,0.273,177,80301.0,71.97,14213343.0
2025-12-07,S01,Pho Sunrise,6,1,0,0,0.462,184,93074.0,69.22,17125554.0
2025-12-08,S01,Pho Sunrise,0,0,0,1,0.154,213,85481.0,76.98,18207416.0
2025-12-09,S01,Pho Sunrise,1,0,0,0,0.761,158,85883.0,70.44,13569569.0
2025-12-10,S01,Pho Sunrise,2,0,0,0,0.264,155,87179.0,64.66,13512802.0
2025-12-11,S01,Pho Sunrise,3,0,0,0,0.405,172,83203.0,74.87,14310976.0
2025-12-12,S01,Pho Sunrise,4,0,0,0,0.589,156,82747.0,73.08,12908503.0
2025-12-13,S01,Pho Sunrise,5,1,0,1,0.4,225,83200.0,94.92,18720107.0
2025-12-14,S01,Pho Sunrise,6,1,0,0,0.362,204,84271.0,78.27,17191309.0
2025-12-15,S01,Pho Sunrise,0,0,0,0,0.563,161,84356.0,64.29,13581237.0
2025-12-16,S01,Pho Sunrise,1,0,0,0,0.302,209,86722.0,80.87,18124978.0
2025-12-17,S01,Pho Sunrise,2,0,0,0,0.225,188,86067.0,76.63,16180593.0
2025-12-18,S01,Pho Sunrise,3,0,0,0,0.225,188,82768.0,76.28,15560448.0
2025-12-19,S01,Pho Sunrise,4,0,0,0,0.506,208,92710.0,81.96,19283678.0
2025-12-20,S01,Pho Sunrise,5,1,0,0,0.145,213,82858.0,83.79,17648694.0
2025-12-21,S01,Pho Sunrise,6,1,0,0,0.351,199,87863.0,78.98,17484783.0
2025-12-22,S01,Pho Sunrise,0,0,0,0,0.29,200,80596.0,92.6,16119168.0
2025-12-23,S01,Pho Sunrise,1,0,0,0,0.439,177,85716.0,69.34,15171779.0
2025-12-24,S01,Pho Sunrise,2,0,0,0,0.542,192,76716.0,75.88,14729534.0
2025-12-25,S01,Pho Sunrise,3,0,0,0,0.623,203,79587.0,86.8,16156193.0
2025-12-26,S01,Pho Sunrise,4,0,0,0,0.048,215,85931.0,88.67,18475179.0
2025-12-27,S01,Pho Sunrise,5,1,0,0,0.315,221,84497.0,89.68,18673738.0
2025-12-28,S01,Pho Sunrise,6,1,0,0,0.372,230,83965.0,94.23,19311938.0
2025-12-29,S01,Pho Sunrise,0,0,0,0,0.0,228,84998.0,95.99,19379563.0
2025-12-30,S01,Pho Sunrise,1,0,0,0,0.0,198,85931.0,83.12,17014325.0
2025-12-31,S01,Pho Sunrise,2,0,0,0,0.288,220,88171.0,95.08,19397614.0
2025-01-01,S02,Saigon Com Tam,2,0,1,0,0.0,309,73421.0,121.96,22687040.0
2025-01-02,S02,Saigon Com Tam,3,0,0,0,0.515,212,74365.0,76.33,15765313.0
2025-01-03,S02,Saigon Com Tam,4,0,0,0,0.529,200,66871.0,77.89,13374297.0
2025-01-04,S02,Saigon Com Tam,5,1,0,0,0.398,234,69276.0,96.81,16210496.0
2025-01-05,S02,Saigon Com Tam,6,1,0,0,0.263,239,72461.0,82.66,17318196.0
2025-01-06,S02,Saigon Com Tam,0,0,0,0,0.0,227,66869.0,84.27,15179205.0
2025-01-07,S02,Saigon Com Tam,1,0,0,0,0.252,220,69162.0,86.97,15215608.0
2025-01-08,S02,Saigon Com Tam,2,0,0,1,0.242,255,72922.0,99.19,18595233.0
2025-01-09,S02,Saigon Com Tam,3,0,0,0,0.511,190,73955.0,76.64,14051457.0
2025-01-10,S02,Saigon Com Tam,4,0,0,0,0.411,209,71900.0,77.65,15027072.0
2025-01-11,S02,Saigon Com Tam,5,1,0,0,0.554,223,68275.0,78.67,15225249.0
2025-01-12,S02,Saigon Com Tam,6,1,0,0,0.014,273,75065.0,112.61,20492734.0
2025-01-13,S02,Saigon Com Tam,0,0,0,0,0.525,233,68721.0,89.08,16011977.0
2025-01-14,S02,Saigon Com Tam,1,0,0,0,0.433,200,70559.0,68.88,14111796.0
2025-01-15,S02,Saigon Com Tam,2,0,0,0,0.585,198,66817.0,65.51,13229690.0
2025-01-16,S02,Saigon Com Tam,3,0,0,1,0.264,244,71268.0,90.22,17389502.0
2025-01-17,S02,Saigon Com Tam,4,0,0,0,0.269,244,71688.0,92.0,17491927.0
2025-01-18,S02,Saigon Com Tam,5,1,0,0,0.148,263,70413.0,97.12,18518488.0
2025-01-19,S02,Saigon Com Tam,6,1,0,0,0.224,268,71545.0,84.01,19174115.0
2025-01-20,S02,Saigon Com Tam,0,0,0,0,0.0,235,72871.0,87.6,17124679.0
2025-01-21,S02,Saigon Com Tam,1,0,0,0,0.161,254,64620.0,103.06,16413426.0
2025-01-22,S02,Saigon Com Tam,2,0,0,0,0.142,231,67152.0,92.34,15512059.0
2025-01-23,S02,Saigon Com Tam,3,0,0,0,0.036,240,67583.0,98.28,16219939.0
2025-01-24,S02,Saigon Com Tam,4,0,0,0,0.701,214,66747.0,78.02,14283769.0
2025-01-25,S02,Saigon Com Tam,5,1,0,0,0.125,275,66562.0,90.83,18304505.0
2025-01-26,S02,Saigon Com Tam,6,1,0,0,0.019,269,67455.0,96.88,18145264.0
2025-01-27,S02,Saigon Com Tam,0,0,0,0,0.391,237,65026.0,86.53,15411182.0
2025-01-28,S02,Saigon Com Tam,1,0,0,0,0.175,259,66632.0,96.73,17257804.0
2025-01-29,S02,Saigon Com Tam,2,0,1,1,0.413,364,69241.0,136.36,25203905.0
2025-01-30,S02,Saigon Com Tam,3,0,1,0,0.477,317,69752.0,117.35,22111346.0
2025-01-31,S02,Saigon Com Tam,4,0,0,0,0.333,236,70293.0,98.81,16589179.0
2025-02-01,S02,Saigon Com Tam,5,1,0,0,0.534,230,70608.0,95.66,16239924.0
2025-02-02,S02,Saigon Com Tam,6,1,0,0,0.414,259,70087.0,96.93,18152515.0
2025-02-03,S02,Saigon Com Tam,0,0,0,0,0.322,248,67852.0,89.68,16827244.0
2025-02-04,S02,Saigon Com Tam,1,0,0,1,0.458,290,70649.0,116.58,20488108.0
2025-02-05,S02,Saigon Com Tam,2,0,0,0,0.458,244,69744.0,89.77,17017460.0
2025-02-06,S02,Saigon Com Tam,3,0,0,0,0.29,239,71215.0,92.19,17020439.0
2025-02-07,S02,Saigon Com Tam,4,0,0,0,0.605,232,66889.0,94.45,15518339.0
2025-02-08,S02,Saigon Com Tam,5,1,0,0,0.127,319,71845.0,121.15,22918438.0
2025-02-09,S02,Saigon Com Tam,6,1,0,0,0.412,275,68151.0,108.15,18741569.0
2025-02-10,S02,Saigon Com Tam,0,0,0,0,0.383,236,70364.0,89.3,16605858.0
2025-02-11,S02,Saigon Com Tam,1,0,0,0,0.086,274,62715.0,105.4,17183831.0
2025-02-12,S02,Saigon Com Tam,2,0,0,0,0.642,229,71847.0,84.95,16452861.0
2025-02-13,S02,Saigon Com Tam,3,0,0,0,0.527,237,72790.0,84.69,17251314.0
2025-02-14,S02,Saigon Com Tam,4,0,0,0,0.565,253,75366.0,91.74,19067610.0
2025-02-15,S02,Saigon Com Tam,5,1,0,0,0.181,307,71394.0,117.38,21918015.0
2025-02-16,S02,Saigon Com Tam,6,1,0,0,0.533,257,73245.0,114.4,18823980.0
2025-02-17,S02,Saigon Com Tam,0,0,0,0,0.391,264,68620.0,89.42,18115678.0
2025-02-18,S02,Saigon Com Tam,1,0,0,0,0.161,246,74823.0,95.01,18406362.0
2025-02-19,S02,Saigon Com Tam,2,0,0,0,0.318,258,72701.0,97.85,18756791.0
2025-02-20,S02,Saigon Com Tam,3,0,0,0,0.341,255,66061.0,85.4,16845463.0
2025-02-21,S02,Saigon Com Tam,4,0,0,0,0.391,239,69903.0,91.11,16706929.0
2025-02-22,S02,Saigon Com Tam,5,1,0,0,0.197,309,71084.0,109.29,21964883.0
2025-02-23,S02,Saigon Com Tam,6,1,0,0,0.584,291,69733.0,107.48,20292361.0
2025-02-24,S02,Saigon Com Tam,0,0,0,0,0.474,259,71762.0,99.2,18586444.0
2025-02-25,S02,Saigon Com Tam,1,0,0,0,0.399,274,72438.0,99.09,19848095.0
2025-02-26,S02,Saigon Com Tam,2,0,0,1,0.689,294,65199.0,106.94,19168635.0
2025-02-27,S02,Saigon Com Tam,3,0,0,1,0.324,308,73922.0,109.69,22768121.0
2025-02-28,S02,Saigon Com Tam,4,0,0,1,0.422,316,71390.0,126.65,22559164.0
2025-03-01,S02,Saigon Com Tam,5,1,0,0,0.478,287,70176.0,109.76,20140384.0
2025-03-02,S02,Saigon Com Tam,6,1,0,0,0.535,297,70124.0,107.38,20826771.0
2025-03-03,S02,Saigon Com Tam,0,0,0,0,0.374,270,76178.0,99.38,20568133.0
2025-03-04,S02,Saigon Com Tam,1,0,0,0,0.594,257,76546.0,95.44,19672313.0
2025-03-05,S02,Saigon Com Tam,2,0,0,0,0.22,272,70697.0,108.61,19229588.0
2025-03-06,S02,Saigon Com Tam,3,0,0,0,0.632,253,69070.0,111.74,17474692.0
2025-03-07,S02,Saigon Com Tam,4,0,0,0,0.236,268,67360.0,107.56,18052613.0
2025-03-08,S02,Saigon Com Tam,5,1,0,1,0.405,355,72048.0,128.05,25577103.0
2025-03-09,S02,Saigon Com Tam,6,1,0,0,0.425,310,70931.0,112.08,21988638.0
2025-03-10,S02,Saigon Com Tam,0,0,0,0,0.231,273,67357.0,111.84,18388442.0
2025-03-11,S02,Saigon Com Tam,1,0,0,0,0.501,284,77875.0,96.85,22116619.0
2025-03-12,S02,Saigon Com Tam,2,0,0,0,0.257,267,66983.0,99.64,17884399.0
2025-03-13,S02,Saigon Com Tam,3,0,0,0,0.447,270,71347.0,105.73,19263658.0
2025-03-14,S02,Saigon Com Tam,4,0,0,1,0.305,361,70656.0,121.85,25506963.0
2025-03-15,S02,Saigon Com Tam,5,1,0,0,0.032,331,69659.0,122.24,23057111.0
2025-03-16,S02,Saigon Com Tam,6,1,0,0,0.49,312,67393.0,111.45,21026614.0
2025-03-17,S02,Saigon Com Tam,0,0,0,0,0.415,245,69495.0,93.18,17026309.0
2025-03-18,S02,Saigon Com Tam,1,0,0,0,0.217,278,69505.0,106.22,19322333.0
2025-03-19,S02,Saigon Com Tam,2,0,0,0,0.596,259,68723.0,101.0,17799196.0
2025-03-20,S02,Saigon Com Tam,3,0,0,1,0.293,345,72743.0,141.26,25096279.0
2025-03-21,S02,Saigon Com Tam,4,0,0,1,0.207,340,70032.0,128.44,23810736.0
2025-03-22,S02,Saigon Com Tam,5,1,0,0,0.083,333,67849.0,127.19,22593585.0
2025-03-23,S02,Saigon Com Tam,6,1,0,0,0.16,330,70423.0,129.76,23239451.0
2025-03-24,S02,Saigon Com Tam,0,0,0,0,0.435,283,66983.0,99.24,18956140.0
2025-03-25,S02,Saigon Com Tam,1,0,0,0,0.195,274,69891.0,103.56,19150003.0
2025-03-26,S02,Saigon Com Tam,2,0,0,0,0.319,302,67743.0,105.16,20458452.0
2025-03-27,S02,Saigon Com Tam,3,0,0,0,0.478,264,65570.0,95.84,17310462.0
2025-03-28,S02,Saigon Com Tam,4,0,0,1,0.613,298,69763.0,117.83,20789477.0
2025-03-29,S02,Saigon Com Tam,5,1,0,0,0.587,282,70930.0,108.75,20002144.0
2025-03-30,S02,Saigon Com Tam,6,1,0,0,0.49,270,67803.0,103.45,18306707.0
2025-03-31,S02,Saigon Com Tam,0,0,0,0,0.476,287,71704.0,107.66,20578952.0
2025-04-01,S02,Saigon Com Tam,1,0,0,0,0.289,293,66947.0,115.56,19615397.0
2025-04-02,S02,Saigon Com Tam,2,0,0,1,0.405,283,66421.0,119.71,18797243.0
2025-04-03,S02,Saigon Com Tam,3,0,0,0,0.0,323,70037.0,130.88,22622079.0
2025-04-04,S02,Saigon Com Tam,4,0,0,0,0.472,281,71953.0,121.37,20218784.0
2025-04-05,S02,Saigon Com Tam,5,1,0,0,0.064,344,73196.0,140.15,25179474.0
2025-04-06,S02,Saigon Com Tam,6,1,0,0,0.613,314,77203.0,113.95,24241757.0
2025-04-07,S02,Saigon Com Tam,0,0,0,1,0.319,329,67508.0,104.3,22210113.0
2025-04-08,S02,Saigon Com Tam,1,0,0,0,0.454,270,75419.0,102.68,20363148.0
2025-04-09,S02,Saigon Com Tam,2,0,0,0,0.432,291,70782.0,119.66,20597526.0
2025-04-10,S02,Saigon Com Tam,3,0,0,0,0.479,282,69193.0,109.76,19512370.0
2025-04-11,S02,Saigon Com Tam,4,0,0,0,0.326,292,73522.0,118.55,21468360.0
2025-04-12,S02,Saigon Com Tam,5,1,0,0,0.0,350,63785.0,144.73,22324915.0
2025-04-13,S02,Saigon Com Tam,6,1,0,0,0.58,288,65653.0,111.15,18908058.0
2025-04-14,S02,Saigon Com Tam,0,0,0,1,0.282,341,77749.0,136.07,26512348.0
2025-04-15,S02,Saigon Com Tam,1,0,0,0,0.549,294,69468.0,97.95,20423533.0
2025-04-16,S02,Saigon Com Tam,2,0,0,1,0.542,306,69506.0,111.45,21268890.0
2025-04-17,S02,Saigon Com Tam,3,0,0,0,0.53,283,71740.0,107.3,20302557.0
2025-04-18,S02,Saigon Com Tam,4,0,0,0,0.143,262,70420.0,101.5,18450100.0
2025-04-19,S02,Saigon Com Tam,5,1,0,0,0.694,318,67206.0,118.29,21371360.0
2025-04-20,S02,Saigon Com Tam,6,1,0,0,0.886,303,73134.0,112.46,22159697.0
2025-04-21,S02,Saigon Com Tam,0,0,0,1,0.538,304,69332.0,114.72,21077043.0
2025-04-22,S02,Saigon Com Tam,1,0,0,1,0.309,299,71412.0,108.85,21352321.0
2025-04-23,S02,Saigon Com Tam,2,0,0,0,0.363,278,72213.0,95.92,20075201.0
2025-04-24,S02,Saigon Com Tam,3,0,0,0,0.517,263,65495.0,103.95,17225275.0
2025-04-25,S02,Saigon Com Tam,4,0,0,0,0.371,251,71977.0,85.88,18066156.0
2025-04-26,S02,Saigon Com Tam,5,1,0,0,0.203,308,68763.0,115.75,21178897.0
2025-04-27,S02,Saigon Com Tam,6,1,0,0,0.498,299,72745.0,115.54,21750616.0
2025-04-28,S02,Saigon Com Tam,0,0,0,0,0.207,265,70814.0,98.56,18765724.0
2025-04-29,S02,Saigon Com Tam,1,0,0,0,0.273,272,74412.0,92.8,20240036.0
2025-04-30,S02,Saigon Com Tam,2,0,1,0,0.602,379,67914.0,138.56,25739424.0
2025-05-01,S02,Saigon Com Tam,3,0,1,0,0.0,378,69214.0,157.0,26162872.0
2025-05-02,S02,Saigon Com Tam,4,0,0,1,0.4,344,75899.0,126.2,26109351.0
2025-05-03,S02,Saigon Com Tam,5,1,0,0,0.744,263,72877.0,93.83,19166711.0
2025-05-04,S02,Saigon Com Tam,6,1,0,0,0.331,299,67247.0,115.5,20106947.0
2025-05-05,S02,Saigon Com Tam,0,0,0,1,0.354,330,71599.0,118.09,23627765.0
2025-05-06,S02,Saigon Com Tam,1,0,0,0,0.544,307,68947.0,113.45,21166701.0
2025-05-07,S02,Saigon Com Tam,2,0,0,0,0.544,258,68871.0,101.22,17768755.0
2025-05-08,S02,Saigon Com Tam,3,0,0,0,0.298,282,72789.0,103.27,20526393.0
2025-05-09,S02,Saigon Com Tam,4,0,0,1,0.0,332,66323.0,124.99,22019279.0
2025-05-10,S02,Saigon Com Tam,5,1,0,0,0.239,305,68767.0,125.1,20973806.0
2025-05-11,S02,Saigon Com Tam,6,1,0,0,0.383,300,68787.0,116.24,20636085.0
2025-05-12,S02,Saigon Com Tam,0,0,0,0,0.198,285,64311.0,109.68,18328768.0
2025-05-13,S02,Saigon Com Tam,1,0,0,0,0.324,304,67533.0,117.03,20529890.0
2025-05-14,S02,Saigon Com Tam,2,0,0,0,0.36,272,70300.0,108.62,19121571.0
2025-05-15,S02,Saigon Com Tam,3,0,0,0,0.38,284,68035.0,112.88,19321955.0
2025-05-16,S02,Saigon Com Tam,4,0,0,0,0.598,292,69658.0,96.36,20340184.0
2025-05-17,S02,Saigon Com Tam,5,1,0,0,0.626,295,70697.0,118.88,20855603.0
2025-05-18,S02,Saigon Com Tam,6,1,0,1,0.624,352,74261.0,136.64,26139788.0
2025-05-19,S02,Saigon Com Tam,0,0,0,0,0.319,264,74779.0,101.62,19741643.0
2025-05-20,S02,Saigon Com Tam,1,0,0,0,0.405,258,70031.0,106.49,18067934.0
2025-05-21,S02,Saigon Com Tam,2,0,0,0,0.038,284,74990.0,106.54,21297280.0
2025-05-22,S02,Saigon Com Tam,3,0,0,0,0.759,256,69804.0,95.11,17869815.0
2025-05-23,S02,Saigon Com Tam,4,0,0,0,0.272,290,71518.0,111.82,20740263.0
2025-05-24,S02,Saigon Com Tam,5,1,0,0,0.345,316,67577.0,108.39,21354345.0
2025-05-25,S02,Saigon Com Tam,6,1,0,0,0.506,296,71142.0,110.32,21057925.0
2025-05-26,S02,Saigon Com Tam,0,0,0,0,0.371,257,69127.0,109.5,17765563.0
2025-05-27,S02,Saigon Com Tam,1,0,0,0,0.48,232,69697.0,85.87,16169692.0
2025-05-28,S02,Saigon Com Tam,2,0,0,0,0.458,253,64122.0,100.98,16222922.0
2025-05-29,S02,Saigon Com Tam,3,0,0,0,0.678,251,70129.0,102.98,17602370.0
2025-05-30,S02,Saigon Com Tam,4,0,0,0,0.607,234,70564.0,91.26,16511921.0
2025-05-31,S02,Saigon Com Tam,5,1,0,0,0.474,321,71792.0,132.76,23045175.0
2025-06-01,S02,Saigon Com Tam,6,1,0,0,0.365,298,67716.0,106.69,20179274.0
2025-06-02,S02,Saigon Com Tam,0,0,0,0,0.654,228,72710.0,86.19,16577970.0
2025-06-03,S02,Saigon Com Tam,1,0,0,0,0.472,268,70232.0,110.46,18822072.0
2025-06-04,S02,Saigon Com Tam,2,0,0,0,0.505,237,76044.0,92.6,18022486.0
2025-06-05,S02,Saigon Com Tam,3,0,0,0,0.058,261,73466.0,100.89,19174645.0
2025-06-06,S02,Saigon Com Tam,4,0,0,0,0.588,235,73952.0,88.83,17378647.0
2025-06-07,S02,Saigon Com Tam,5,1,0,0,0.616,257,67220.0,96.51,17275547.0
2025-06-08,S02,Saigon Com Tam,6,1,0,1,0.114,329,72306.0,120.5,23788812.0
2025-06-09,S02,Saigon Com Tam,0,0,0,0,0.009,262,69979.0,105.12,18334449.0
2025-06-10,S02,Saigon Com Tam,1,0,0,0,0.711,223,68087.0,92.56,15183477.0
2025-06-11,S02,Saigon Com Tam,2,0,0,0,0.27,254,73789.0,105.01,18742306.0
2025-06-12,S02,Saigon Com Tam,3,0,0,0,0.372,252,67239.0,95.44,16944109.0
2025-06-13,S02,Saigon Com Tam,4,0,0,0,0.608,255,69078.0,95.66,17614944.0
2025-06-14,S02,Saigon Com Tam,5,1,0,0,0.263,294,69754.0,105.22,20507635.0
2025-06-15,S02,Saigon Com Tam,6,1,0,0,0.669,257,74593.0,94.65,19170399.0
2025-06-16,S02,Saigon Com Tam,0,0,0,0,0.859,204,64686.0,83.5,13195968.0
2025-06-17,S02,Saigon Com Tam,1,0,0,0,0.376,236,70751.0,84.57,16697202.0
2025-06-18,S02,Saigon Com Tam,2,0,0,0,0.47,224,68040.0,83.35,15240907.0
2025-06-19,S02,Saigon Com Tam,3,0,0,0,0.295,249,68881.0,93.08,17151434.0
2025-06-20,S02,Saigon Com Tam,4,0,0,1,0.249,304,74021.0,112.3,22502305.0
2025-06-21,S02,Saigon Com Tam,5,1,0,0,0.332,278,74384.0,108.86,20678803.0
2025-06-22,S02,Saigon Com Tam,6,1,0,1,0.471,330,69380.0,132.89,22895245.0
2025-06-23,S02,Saigon Com Tam,0,0,0,0,0.083,257,65082.0,96.26,16726039.0
2025-06-24,S02,Saigon Com Tam,1,0,0,0,0.0,238,67110.0,90.1,15972254.0
2025-06-25,S02,Saigon Com Tam,2,0,0,0,0.66,237,71387.0,90.85,16918663.0
2025-06-26,S02,Saigon Com Tam,3,0,0,0,0.208,258,66886.0,102.95,17256659.0
2025-06-27,S02,Saigon Com Tam,4,0,0,0,0.422,230,71121.0,72.39,16357800.0
2025-06-28,S02,Saigon Com Tam,5,1,0,0,0.357,262,71978.0,99.11,18858312.0
2025-06-29,S02,Saigon Com Tam,6,1,0,0,0.352,263,70322.0,100.91,18494637.0
2025-06-30,S02,Saigon Com Tam,0,0,0,1,0.163,289,73612.0,98.39,21273811.0
2025-07-01,S02,Saigon Com Tam,1,0,0,0,0.263,231,67467.0,86.89,15584771.0
2025-07-02,S02,Saigon Com Tam,2,0,0,0,0.127,224,66355.0,93.94,14863427.0
2025-07-03,S02,Saigon Com Tam,3,0,0,0,0.375,223,67356.0,83.54,15020302.0
2025-07-04,S02,Saigon Com Tam,4,0,0,0,0.658,201,71813.0,72.57,14434455.0
2025-07-05,S02,Saigon Com Tam,5,1,0,0,0.584,261,72929.0,96.38,19034455.0
2025-07-06,S02,Saigon Com Tam,6,1,0,1,0.53,295,68898.0,101.21,20324855.0
2025-07-07,S02,Saigon Com Tam,0,0,0,0,0.596,196,71789.0,75.96,14070551.0
2025-07-08,S02,Saigon Com Tam,1,0,0,0,0.554,204,65473.0,75.04,13356393.0
2025-07-09,S02,Saigon Com Tam,2,0,0,0,0.272,217,64900.0,91.13,14083348.0
2025-07-10,S02,Saigon Com Tam,3,0,0,0,0.534,229,71615.0,85.74,16399785.0
2025-07-11,S02,Saigon Com Tam,4,0,0,0,0.294,265,71557.0,97.9,18962487.0
2025-07-12,S02,Saigon Com Tam,5,1,0,0,0.178,280,68149.0,109.6,19081722.0
2025-07-13,S02,Saigon Com Tam,6,1,0,0,0.457,242,70030.0,91.65,16947319.0
2025-07-14,S02,Saigon Com Tam,0,0,0,0,0.29,244,69696.0,88.35,17005848.0
2025-07-15,S02,Saigon Com Tam,1,0,0,0,0.6,216,71569.0,80.81,15458887.0
2025-07-16,S02,Saigon Com Tam,2,0,0,0,0.251,217,72715.0,86.79,15779253.0
2025-07-17,S02,Saigon Com Tam,3,0,0,0,0.209,224,74833.0,75.34,16762630.0
2025-07-18,S02,Saigon Com Tam,4,0,0,1,0.105,257,68980.0,95.2,17727757.0
2025-07-19,S02,Saigon Com Tam,5,1,0,0,0.381,229,65905.0,91.09,15092272.0
2025-07-20,S02,Saigon Com Tam,6,1,0,0,0.549,204,70837.0,80.66,14450742.0
2025-07-21,S02,Saigon Com Tam,0,0,0,1,0.382,246,75158.0,104.27,18488873.0
2025-07-22,S02,Saigon Com Tam,1,0,0,0,0.879,172,72746.0,69.17,12512292.0
2025-07-23,S02,Saigon Com Tam,2,0,0,0,0.479,202,71552.0,77.82,14453529.0
2025-07-24,S02,Saigon Com Tam,3,0,0,0,0.395,204,73069.0,80.22,14906072.0
2025-07-25,S02,Saigon Com Tam,4,0,0,0,0.247,196,68410.0,71.71,13408434.0
2025-07-26,S02,Saigon Com Tam,5,1,0,0,0.575,218,74007.0,89.64,16133433.0
2025-07-27,S02,Saigon Com Tam,6,1,0,1,0.216,304,69829.0,116.39,21228062.0
